"alb_id";"alb_chr";"alb_start";"alb_end";"alb_strand";"atr_id";"atr_chr";"atr_start";"atr_end";"atr_strand";"gam_id";"gam_chr";"gam_start";"gam_end";"gam_strand";"sin_id";"sin_chr";"sin_start";"sin_end";"sin_strand"
"AALB007786";"X";10657045;10660254;-1;"AATE020629";"X";4880409;4883971;1;"AGAP000615";"X";11202826;11207016;1;"ASIC006311";"X";7402349;7403635;1
"AALB008022";"2L";66631099;66632419;1;"AATE004417";"2L";73418085;73421273;1;"AGAP000336";"X";5869340;5875559;-1;"ASIC019830";"2L";49134892;49134898;1
"AALB010300";"3R";113544120;113547960;1;"AATE007795";"3L";167760149;167762227;1;"AGAP011654";"3L";218938888;218940829;1;"ASIC004993";"3L";64245787;64245956;1
"AALB003844";"3R";103556356;103560097;1;"AATE015422";"3L";167009872;167032504;-1;"AGAP028207";"3L";217993329;217996346;-1;"ASIC017539";"3L";67118205;67121279;-1
"AALB009763";"3R";104693705;104694847;1;"AATE006510";"3L";186537027;186538431;1;"AGAP028194";"3L";224780794;224782307;1;"ASIC017942";"3L";79099183;79099285;-1
"AALB006158";"3L";168902323;168905406;-1;"AATE005546";"2L";95544602;95552446;-1;"AGAP006082";"2L";111808834;111818201;-1;"ASIC019038";"2L";44372444;44372572;-1
"AALB006905";"X";605735;609191;-1;"AATE004675";"X";15015231;15024250;1;"AGAP000553";"X";9874701;9884240;1;"ASIC009585";"X";1942404;1942469;1
"AALB006773";"X";2147032;2147627;-1;"AATE015347";"X";3264389;3265970;1;"AGAP000975";"X";18783239;18784299;-1;"ASIC009544";"X";3790910;3790954;-1
"AALB000194";"2L";85964072;85965380;1;"AATE008817";"2R";17628999;17630807;-1;"AGAP009512";"3R";170041363;170042989;1;"ASIC007228";"2R";14164553;14164645;-1
"AALB010831";"3R";121934218;121935760;1;"AATE006473";"3L";170774100;170775875;-1;"AGAP011777";"3L";221284552;221286135;1;"ASIC018330";"3L";76056572;76056790;-1
"AALB009689";"2R";37550881;37552542;-1;"AATE011336";"3R";118023398;118024951;-1;"AGAP002601";"2R";48073177;48074757;1;"ASIC021930";"3R";59904017;59905528;-1
"AALB001037";"2L";71265271;71266863;1;"AATE007568";"2R";27141519;27143737;-1;"AGAP009259";"3R";165045133;165047020;-1;"ASIC017294";"2R";21732044;21732252;-1
"AALB001405";"2L";100260416;100271209;-1;"AATE016145";"2R";16526694;16533628;1;"AGAP007925";"3R";137928459;137935967;-1;"ASIC007419";"2R";13078174;13078597;1
"AALB004368";"3L";144474649;144476539;1;"AATE008190";"2L";101253931;101256702;-1;"AGAP005211";"2L";98031283;98033154;-1;"ASIC018653";"2L";40439189;40439972;-1
"AALB010011";"3R";108162660;108164193;1;"AATE011436";"3L";171410139;171411701;1;"AGAP012096";"3L";225745321;225747148;1;"ASIC018230";"3L";76817088;76818296;-1
"AALB002033";"2L";90112514;90114406;1;"AATE016188";"2R";31606822;31607601;1;"AGAP008064";"3R";139994260;139995213;1;"ASIC006946";"2R";31942869;31943648;-1
"AALB006859";"X";1242073;1246270;-1;"AATE018475";"X";764771;781747;-1;"AGAP000300";"X";5338077;5360330;-1;"ASIC020388";"X";4918720;4919212;-1
"AALB010409";"3R";115216658;115218712;1;"AATE002011";"3L";185688894;185701566;-1;"AGAP010599";"3L";195179726;195182377;1;"ASIC017880";"3L";79763852;79763898;1
"AALB000726";"2L";76605540;76606619;1;"AATE004777";"2R";49053008;49054537;-1;"AGAP009611";"3R";172023654;172025853;-1;"ASIC006889";"2R";32924736;32924806;1
"AALB006289";"X";8429804;8431636;1;"AATE018084";"X";7752253;7754829;-1;"AGAP000762";"X";13786756;13788683;-1;"ASIC005232";"X";556524;556537;-1
"AALB001913";"2L";91703330;91708797;1;"AATE016219";"2R";31464372;31475243;1;"AGAP008046";"3R";139859082;139865153;1;"ASIC006972";"2R";32096826;32096929;-1
"AALB005308";"3L";158742684;158746726;1;"AATE020934";"2L";82748890;82760484;1;"AGAP006823";"2L";124588177;124623966;1;"ASIC019591";"2L";50771939;50772455;1
"AALB004668";"3L";149549618;149551207;-1;"AATE016902";"2L";64957693;64959297;-1;"AGAP007028";"2L";126720180;126721890;-1;"ASIC018917";"2L";48357088;48358689;-1
"AALB004857";"3L";152908293;152910509;-1;"AATE014466";"X";10995823;11000766;1;"AGAP000049";"X";803396;810496;1;"ASIC020347";"X";6421925;6422432;-1
"AALB001150";"2L";69025533;69027958;1;"AATE001643";"2R";20995668;20998445;-1;"AGAP009907";"3R";180206570;180209016;-1;"ASIC014614";"2R";20413567;20413699;1
"AALB005264";"3L";158083492;158086250;1;"AATE007548";"2L";82079009;82083159;1;"AGAP006777";"2L";123835342;123837801;1;"ASIC019666";"2L";50159324;50159544;1
"AALB000323";"2L";83920669;83922504;-1;"AATE008542";"2R";51193323;51194709;1;"AGAP007980";"3R";138668263;138669676;1;"ASIC013627";"2R";30930243;30930257;1
"AALB001656";"2L";96507466;96508717;-1;"AATE012274";"2R";18732853;18734862;1;"AGAP009433";"3R";168498861;168500479;-1;"ASIC007364";"2R";15237735;15237870;1
"AALB001185";"2L";68344807;68348112;-1;"AATE007538";"2R";46015642;46018838;-1;"AGAP008822";"3R";153560298;153581403;1;"ASIC008538";"2R";28835426;28835442;-1
"AALB001419";"2L";100116211;100117641;-1;"AATE015552";"2R";16724487;16726012;-1;"AGAP007881";"3R";137482571;137484075;1;"ASIC007448";"2R";13263363;13263519;-1
"AALB010830";"3R";121922227;121934007;1;"AATE018303";"3L";170777042;170790002;-1;"AGAP011776";"3L";221275882;221279795;1;"ASIC018329";"3L";76060995;76062121;-1
"AALB006638";"X";4142360;4149897;-1;"AATE009980";"X";11330721;11339481;-1;"AGAP000070";"X";1099948;1104999;-1;"ASIC005113";"X";320884;321009;1
"AALB006758";"X";2524646;2525892;-1;"AATE002874";"X";9593300;9594812;-1;"AGAP000414";"X";7402912;7404376;1;"ASIC006264";"X";8601364;8601472;1
"AALB000320";"2L";83937489;83942065;1;"AATE010754";"2R";51156644;51162249;-1;"AGAP007978";"3R";138649245;138653929;-1;"ASIC013619";"2R";30910704;30910884;-1
"AALB009313";"2R";15004258;15005794;-1;"AATE005846";"3R";103621765;103623234;1;"AGAP001124";"2R";24705935;24707368;1;"ASIC011565";"3R";53442705;53442981;-1
"AALB005979";"3L";166624947;166626338;-1;"AATE002158";"2L";74129755;74132036;-1;"AGAP007406";"2L";132009777;132013348;1;"ASIC019716";"2L";49830022;49831413;-1
"AALB000450";"2L";81530039;81536535;1;"AATE000418";"2R";21446833;21454633;1;"AGAP009827";"3R";178872613;178877111;1;"ASIC014666";"2R";19929423;19929533;-1
"AALB002980";"2R";46831592;46834855;-1;"AATE018116";"3R";159185564;159189995;1;"AGAP004546";"2R";81769502;81773971;1;"ASIC021888";"3R";61851507;61851536;-1
"AALB010762";"3R";120906248;120907048;-1;"AATE006613";"3L";184421551;184422838;1;"AGAP012138";"3L";226116807;226118040;1;"ASIC019312";"3L";74836812;74836940;1
"AALB009678";"2R";37314175;37319595;-1;"AATE002630";"3R";117788591;117798558;-1;"AGAP002610";"2R";48296045;48311421;1;"ASIC021835";"3R";61521506;61521542;-1
"AALB006778";"X";2077153;2084376;-1;"AATE000946";"X";2679122;2693626;-1;"AGAP000144";"X";2190074;2196046;-1;"ASIC017065";"X";9023311;9023379;-1
"AALB003624";"2R";51640135;51642192;-1;"AATE017341";"3R";130935049;130940140;1;"AGAP012952";"2R";77237661;77240660;1;"ASIC001573";"3R";59438534;59438679;-1
"AALB006038";"3L";167414841;167417175;-1;"AATE001223";"2L";81583093;81586178;1;"AGAP005415";"2L";101013504;101015741;1;"ASIC016287";"2L";34327707;34328381;1
"AALB009397";"2R";13785691;13788378;-1;"AATE012233";"3R";104841263;104844468;1;"AGAP001185";"2R";25075096;25077745;-1;"ASIC011432";"3R";54479299;54479516;1
"AALB003700";"X";11911685;11915662;-1;"AATE019739";"X";10925849;10926472;-1;"AGAP000170";"X";2904991;2906114;-1;"ASIC020362";"X";6507240;6507863;1
"AALB010479";"3R";116199672;116200782;1;"AATE013821";"3L";174775932;174779909;-1;"AGAP028409";"3L";205132291;205133430;-1;"ASIC014461";"3L";72413511;72413598;1
"AALB006654";"X";3931798;3932960;-1;"AATE000605";"X";1226568;1227795;1;"AGAP000947";"X";18315337;18316465;-1;"ASIC017140";"X";10647075;10647209;1
"AALB009408";"2R";13678219;13681193;-1;"AATE003034";"3R";104952338;104953686;1;"AGAP001174";"2R";24949838;24951096;-1;"ASIC011446";"3R";54595639;54595863;1
"AALB003805";"3R";102850887;102852429;-1;"AATE015384";"3L";171404632;171406305;1;"AGAP012405";"3L";229865452;229866954;-1;"ASIC018229";"3L";76821053;76821264;1
"AALB000318";"2L";83943481;83943831;1;"AATE002295";"2R";51154628;51154978;-1;"AGAP028023";"3R";138646695;138647446;-1;"ASIC013617";"2R";30904069;30904419;-1
"AALB005986";"3L";166654134;166662009;1;"AATE004011";"2L";72302885;72319518;-1;"AGAP007396";"2L";131969403;131985149;1;"ASIC019703";"2L";49873619;49873852;1
"AALB001467";"2L";99433462;99436075;1;"AATE019224";"2R";25944320;25947233;-1;"AGAP008352";"3R";144754483;144756281;-1;"ASIC013575";"2R";30497841;30497909;-1
"AALB003098";"2R";48959960;48962825;-1;"AATE005276";"3R";118197080;118198129;-1;"AGAP013318";"2R";47919385;47920214;1;"ASIC021951";"3R";60080456;60080807;-1
"AALB000746";"2L";76374570;76379744;-1;"AATE016326";"2R";50709702;50712604;-1;"AGAP007734";"3R";135077588;135082716;1;"ASIC017642";"2R";25219032;25219079;-1
"AALB003803";"3R";102839884;102845895;-1;"AATE013571";"3L";168846859;168854371;1;"AGAP012403";"3L";229850241;229856251;-1;"ASIC017988";"3L";78606151;78607137;-1
"AALB010249";"3R";112593347;112594700;1;"AATE001230";"3L";170372754;170373965;1;"AGAP011824";"3L";221974343;221975534;-1;"ASIC018198";"3L";77099840;77099922;-1
"AALB001145";"2L";69033954;69035161;-1;"AATE018008";"2R";20984243;20986259;1;"AGAP009902";"3R";180198609;180200052;1;"ASIC014608";"2R";20427861;20427963;-1
"AALB002909";"2R";63064412;63067218;-1;"AATE007722";"3R";161277339;161282246;-1;"AGAP004667";"2R";85025281;85034672;-1;"ASIC010882";"3R";62693387;62693397;-1
"AALB010134";"3R";110690426;110691042;-1;"AATE004727";"3L";171747895;171759483;1;"AGAP012056";"3L";225265749;225276552;-1;"ASIC018276";"3L";76512634;76512672;-1
"AALB005118";"3L";156356140;156357805;-1;"AATE001690";"2L";73863150;73864837;1;"AGAP007454";"2L";132319650;132321401;-1;"ASIC019762";"2L";49532939;49537032;1
"AALB000795";"2L";75537417;75540109;1;"AATE017330";"2R";28434444;28438092;1;"AGAP009769";"3R";177692607;177696549;-1;"ASIC022062";"2R";23072545;23072629;1
"AALB002700";"2R";22351752;22354930;1;"AATE012594";"3R";108411686;108419152;1;"AGAP001452";"2R";29507051;29516195;1;"ASIC008234";"3R";56643936;56644097;1
"AALB006728";"X";2937699;2946041;-1;"AATE013806";"X";12373510;12379337;-1;"AGAP001091";"X";23957193;23998340;1;"ASIC007694";"X";11297069;11297446;-1
"AALB010747";"3R";120614291;120615772;1;"AATE016567";"3L";174487851;174489251;1;"AGAP011096";"3L";204862367;204863386;1;"ASIC014468";"3L";72706843;72707727;-1
"AALB004176";"3L";141631914;141636671;1;"AATE019485";"2L";77091842;77106304;1;"AGAP005311";"2L";99641469;99655345;-1;"ASIC012210";"2L";42817309;42817521;1
"AALB007280";"2R";28256663;28262190;-1;"AATE012559";"3R";150513719;150525312;-1;"AGAP004372";"2R";79626878;79649001;1;"ASIC021731";"3R";60697771;60697842;1
"AALB008574";"2R";60325115;60326738;1;"AATE008547";"3R";149960839;149962526;1;"AGAP012977";"2R";75034265;75035833;1;"ASIC021795";"3R";61250827;61251126;-1
"AALB005834";"3L";164814861;164815896;-1;"AATE002657";"2L";94863680;94865742;-1;"AGAP006173";"2L";113325410;113326703;-1;"ASIC019267";"2L";44989500;44989623;-1
"AALB009880";"3R";106043674;106047184;-1;"AATE020708";"3L";183184652;183230870;-1;"AGAP010638";"3L";195951312;195963273;-1;"ASIC019425";"3L";73765228;73768830;-1
"AALB010574";"3R";117739116;117743538;-1;"AATE015713";"3L";162026056;162030238;-1;"AGAP011210";"3L";207528871;207531515;-1;"ASIC012697";"3L";63621319;63621441;-1
"AALB001739";"2L";94311811;94312214;1;"AATE019862";"2R";37919560;37920565;-1;"AGAP008422";"3R";145596822;145597524;1;"ASIC006430";"2R";16861141;16861264;1
"AALB001764";"2L";94033424;94034037;-1;"AATE000759";"2R";20133761;20134503;-1;"AGAP009318";"3R";166263584;166264045;1;"ASIC006379";"2R";16566546;16566656;1
"AALB000718";"2L";76647330;76648876;-1;"AATE012788";"2R";52273850;52278289;1;"AGAP008507";"3R";146390497;146392201;-1;"ASIC006900";"2R";32970345;32970382;-1
"AALB003772";"3R";102517167;102518272;1;"AATE006131";"3L";169246430;169247703;-1;"AGAP011946";"3L";223589651;223590775;1;"ASIC018045";"3L";78200539;78200640;1
"AALB004840";"3L";152635197;152637679;-1;"AATE017611";"2L";71070934;71074127;1;"AGAP006632";"2L";120528681;120532448;1;"ASIC019886";"2L";51975183;51975297;1
"AALB009371";"2R";14452499;14454659;-1;"AATE002094";"3R";104189540;104193919;1;"AGAP001206";"2R";25781762;25783399;-1;"ASIC011595";"3R";53839109;53839183;1
"AALB007039";"3R";127803314;127813729;-1;"AATE020469";"3L";179430414;179431646;1;"AGAP011177";"3L";206359859;206386427;1;"ASIC004783";"3L";67941774;67942218;-1
"AALB005753";"3L";163947159;163950011;1;"AATE013541";"2L";72235464;72239383;-1;"AGAP007384";"2L";131892849;131897716;-1;"ASIC019693";"2L";49942265;49944067;1
"AALB006290";"X";8425889;8427982;-1;"AATE004796";"X";7755357;7761127;1;"AGAP000763";"X";13791909;13796842;1;"ASIC005231";"X";558670;558838;1
"AALB006698";"X";3345130;3347648;-1;"AATE016572";"X";2190368;2192936;-1;"AGAP000394";"X";7199445;7201387;1;"ASIC009541";"X";2351390;2351473;1
"AALB005985";"3L";166644476;166648409;1;"AATE014056";"2L";72323893;72327745;-1;"AGAP007395";"2L";131963531;131967255;1;"ASIC019707";"2L";49850314;49850844;1
"AALB006447";"X";6317030;6319392;1;"AATE003261";"X";7869633;7872033;1;"AGAP000016";"X";204264;207141;1;"ASIC005216";"X";654532;654622;1
"AALB010306";"3R";113736624;113737493;1;"AATE015138";"3L";167943766;167944678;1;"AGAP011665";"3L";219204022;219204905;1;"ASIC005025";"3L";64478834;64479037;1
"AALB009413";"2R";13647744;13651708;-1;"AATE000447";"3R";105012488;105016933;1;"AGAP001160";"2R";24915176;24919563;-1;"ASIC011460";"3R";54632998;54633846;1
"AALB004846";"3L";152688403;152688928;1;"AATE003302";"2L";71015992;71016846;-1;"AGAP006135";"2L";112745365;112745932;1;"ASIC019894";"2L";51918231;51918352;-1
"AALB004705";"3L";150140608;150142900;-1;"AATE011751";"2L";68524878;68529059;-1;"AGAP005814";"2L";107306638;107308942;1;"ASIC016375";"2L";34792639;34792912;-1
"AALB000464";"2L";81251823;81253182;1;"AATE005745";"2R";25618490;25621509;1;"AGAP008337";"3R";144431275;144432820;1;"ASIC013623";"2R";30155674;30155712;1
"AALB001685";"2L";95134202;95137930;-1;"AATE005400";"2R";41742017;41745211;1;"AGAP009127";"3R";161445573;161448601;-1;"ASIC015786";"2R";28284920;28285479;1
"AALB008817";"2R";21592786;21609209;1;"AATE006404";"3R";107652074;107657581;1;"AGAP001907";"2R";36247963;36253517;1;"ASIC008152";"3R";55902548;55906509;1
"AALB002692";"2R";22436714;22443115;1;"AATE016867";"3R";108510382;108517683;1;"AGAP001341";"2R";27579092;27584630;1;"ASIC008247";"3R";56731941;56732825;1
"AALB004024";"3R";123556659;123558125;-1;"AATE008818";"3L";189520615;189523361;-1;"AGAP011344";"3L";209630077;209631891;-1;"ASIC004806";"3L";67741951;67742296;1
"AALB003127";"2R";49615116;49616013;1;"AATE010814";"3R";137198282;137199527;-1;"AGAP003815";"2R";67982313;67983450;-1;"ASIC002295";"3R";58707390;58707443;-1
"AALB010259";"3R";112677631;112679024;-1;"AATE017939";"3L";170458951;170460637;-1;"AGAP011818";"3L";221856313;221857941;1;"ASIC018360";"3L";75761008;75761465;-1
"AALB009427";"2R";13578675;13583436;-1;"AATE006666";"3R";105088188;105090872;1;"AGAP001143";"2R";24842340;24843974;-1;"ASIC011479";"3R";54704720;54704877;1
"AALB001011";"2L";71912413;71922723;1;"AATE014714";"2R";26528212;26536351;-1;"AGAP008400";"3R";145350775;145358443;-1;"ASIC017757";"2R";25943916;25944083;-1
"AALB005290";"3L";158561808;158564029;-1;"AATE011828";"2L";82539214;82549531;-1;"AGAP006809";"2L";124360574;124367784;-1;"ASIC019616";"2L";50575536;50575805;-1
"AALB009205";"2R";16171566;16188765;1;"AATE015977";"3R";105288997;105292735;1;"AGAP001283";"2R";26530446;26533903;1;"ASIC011511";"3R";54892418;54892461;1
"AALB006531";"X";5482731;5483593;-1;"AATE014810";"X";4610980;4611819;1;"AGAP000604";"X";10721571;10722556;1;"ASIC006342";"X";7758079;7758132;-1
"AALB004454";"3L";145944312;145950803;-1;"AATE020310";"2L";68530542;68537893;-1;"AGAP005811";"2L";107299843;107302860;1;"ASIC016378";"2L";34799966;34800615;-1
"AALB009990";"3R";107966009;107970088;-1;"AATE000845";"3L";168682791;168685165;-1;"AGAP011413";"3L";212065398;212068340;1;"ASIC017963";"3L";78777481;78777723;-1
"AALB001916";"2L";91671205;91671867;-1;"AATE000813";"2R";31429981;31430922;-1;"AGAP008043";"3R";139824412;139825315;-1;"ASIC006979";"2R";32134148;32134798;1
"AALB000678";"2L";77459665;77461429;-1;"AATE015489";"2R";25616450;25618144;-1;"AGAP008336";"3R";144429378;144431186;-1;"ASIC013612";"2R";30155107;30155183;-1
"AALB000440";"2L";81651306;81653189;1;"AATE005010";"2R";19409528;19411865;1;"AGAP009405";"3R";167335274;167336956;-1;"ASIC006482";"2R";15841896;15842444;1
"AALB004111";"3L";140784960;140787400;-1;"AATE015519";"2L";64734453;64739345;-1;"AGAP007131";"2L";128811375;128814886;1;"ASIC018950";"2L";48117581;48117757;-1
"AALB006836";"X";1554381;1560930;-1;"AATE002537";"X";546861;555093;1;"AGAP013495";"X";17555927;17564864;-1;"ASIC004463";"X";4607278;4607463;1
"AALB009341";"2R";14635820;14642821;1;"AATE003105";"3R";103988364;103995803;-1;"AGAP001234";"2R";26004485;26011551;1;"ASIC011522";"3R";53085828;53085955;1
"AALB005114";"3L";156336613;156339954;-1;"AATE009585";"2L";73882222;73885790;1;"AGAP007440";"2L";132273162;132299803;-1;"ASIC019757";"2L";49573939;49574422;1
"AALB000733";"2L";76566243;76566964;1;"AATE004620";"2R";49095008;49096974;-1;"AGAP009620";"3R";172087553;172088340;-1;"ASIC006877";"2R";32882880;32883194;1
"AALB005246";"3L";157826787;157832174;1;"AATE007133";"2L";83198747;83205237;-1;"AGAP006543";"2L";119759717;119766093;1;"ASIC019537";"2L";51179965;51180240;-1
"AALB009332";"2R";14770306;14771526;1;"AATE016435";"3R";103856850;103863827;-1;"AGAP001241";"2R";26160025;26161038;1;"ASIC011533";"3R";53219945;53219960;1
"AALB001172";"2L";68726480;68727138;1;"AATE013830";"2R";36531276;36532409;-1;"AGAP008761";"3R";152162382;152163667;1;"ASIC006587";"2R";18234046;18234181;1
"AALB010859";"3R";122669932;122672903;1;"AATE009061";"3L";180826179;180827680;1;"AGAP011807";"3L";221474829;221476022;1;"ASIC017777";"3L";80452612;80453816;-1
"AALB006741";"X";2812230;2814486;-1;"AATE008645";"X";2519323;2522581;-1;"AGAP000907";"X";17122994;17124751;1;"ASIC017087";"X";8844912;8845498;-1
"AALB005279";"3L";158450010;158450617;-1;"AATE003181";"2L";82457594;82458303;-1;"AGAP006795";"2L";124239973;124241030;-1;"ASIC019631";"2L";50492930;50492936;-1
"AALB001600";"2L";97626612;97627790;1;"AATE017513";"2R";17667495;17668848;-1;"AGAP009506";"3R";169985904;169987103;1;"ASIC007235";"2R";14199522;14199638;-1
"AALB000112";"2L";88084272;88090168;-1;"AATE000294";"2R";29165371;29173087;1;"AGAP009730";"3R";176874070;176879937;-1;"ASIC022133";"2R";23866485;23866778;1
"AALB001608";"2L";97452933;97460281;1;"AATE011130";"2R";17824301;17832442;-1;"AGAP009498";"3R";169775389;169778341;1;"ASIC007252";"2R";14345560;14346435;-1
"AALB008821";"2R";21571079;21572773;-1;"AATE001440";"3R";107627117;107628808;-1;"AGAP001900";"2R";36219571;36221455;-1;"ASIC008147";"3R";55877635;55879314;-1
"AALB003900";"3R";130443553;130444993;1;"AATE007073";"3L";197574169;197576339;1;"AGAP010400";"3L";190827452;190828621;1;"ASIC013913";"3L";62982658;62982672;-1
"AALB007791";"X";10610039;10611783;1;"AATE001684";"X";2012649;2015622;-1;"AGAP000750";"X";13719123;13721789;1;"ASIC009520";"X";2555836;2555938;1
"AALB010568";"3R";117644242;117645784;-1;"AATE009864";"3L";161893025;161898451;-1;"AGAP011203";"3L";207415967;207422695;-1;"ASIC012755";"3L";63494990;63495202;-1
"AALB010256";"3R";112672618;112674954;-1;"AATE009954";"3L";170454384;170456420;-1;"AGAP011819";"3L";221862362;221864109;1;"ASIC018362";"3L";75757115;75757189;-1
"AALB010763";"3R";120907700;120909235;1;"AATE008951";"3L";184419488;184421085;-1;"AGAP011126";"3L";205543576;205544748;1;"ASIC019311";"3L";74835553;74835680;-1
"AALB008112";"2R";44252424;44253871;1;"AATE005216";"3R";114891380;114893100;-1;"AGAP002764";"2R";51083945;51085716;1;"ASIC012490";"3R";59061544;59061567;1
"AALB005062";"3L";155782799;155785588;1;"AATE020348";"2L";82972305;82976785;1;"AGAP006591";"2L";120084875;120089475;-1;"ASIC019573";"2L";50960473;50960539;1
"AALB006670";"X";3555137;3558007;-1;"AATE018068";"X";12980307;12993523;1;"AGAP013084";"X";12468880;12469793;1;"ASIC009505";"X";2652505;2652945;-1
"AALB003314";"X";10232778;10234412;-1;"AATE016857";"X";1217615;1220105;1;"AGAP000994";"X";18982547;18985069;1;"ASIC017144";"X";10641393;10641491;-1
"AALB009791";"3R";104914857;104919748;1;"AATE007377";"3L";191475725;191479308;1;"AGAP011701";"3L";219753568;219755646;-1;"ASIC015546";"3L";71257892;71258418;-1
"AALB001006";"2L";72000106;72001323;1;"AATE016694";"2R";26425048;26426378;-1;"AGAP008392";"3R";145278881;145280161;-1;"ASIC017564";"2R";25842705;25842755;-1
"AALB003955";"3R";124510673;124512039;1;"AATE004740";"3L";191239297;191240962;-1;"AGAP011387";"3L";211367061;211368494;-1;"ASIC015573";"3L";71478017;71478140;1
"AALB010078";"3R";109389269;109394760;1;"AATE010534";"3L";181287792;181294658;-1;"AGAP012289";"3L";227913879;227919329;1;"ASIC017828";"3L";80127790;80127801;1
