"aalbimanus_eg_gene";"aatroparvus_eg_gene";"agambiae_eg_gene";"asinensis_eg_gene"
"AALB007909";"AATE014533";"AGAP010147";"ASIS001596"
"AALB007909";"AATE014533";"AGAP010147";"ASIS020308"
"AALB001446";"AATE021204";"AGAP009942";"ASIS020925"
"AALB000957";"AATE002021";"AGAP001031";"ASIS003610"
"AALB002346";"AATE007562";"AGAP003160";"ASIS022529"
"AALB001836";"AATE010638";"AGAP000270";"ASIS004064"
"AALB010123";"AATE019202";"AGAP012004";"ASIS011741"
"AALB001443";"AATE007718";"AGAP028730";"ASIS005315"
"AALB003080";"AATE000898";"AGAP003853";"ASIS023256"
"AALB005705";"AATE001151";"AGAP001127";"ASIS003898"
"AALB001071";"AATE019576";"AGAP009052";"ASIS003619"
"AALB005443";"AATE020356";"AGAP007661";"ASIS003986"
"AALB005968";"AATE003166";"AGAP005509";"ASIS010741"
"AALB002026";"AATE014742";"AGAP008077";"ASIS007233"
"AALB002026";"AATE014742";"AGAP008077";"ASIS006153"
"AALB002026";"AATE014742";"AGAP008077";"ASIS018965"
"AALB002026";"AATE014742";"AGAP008077";"ASIS023399"
"AALB001392";"AATE013423";"AGAP007941";"ASIS020059"
"AALB015765";"AATE013953";"AGAP008766";"ASIS005620"
"AALB009586";"AATE019102";"AGAP001322";"ASIS002341"
"AALB001886";"AATE008509";"AGAP008993";"ASIS008869"
"AALB002911";"AATE005094";"AGAP004670";"ASIS016837"
"AALB003644";"AATE012976";"AGAP003315";"ASIS008333"
"AALB001140";"AATE005987";"AGAP009896";"ASIS007927"
"AALB009559";"AATE007579";"AGAP003944";"ASIS004193"
"AALB009559";"AATE014012";"AGAP003944";"ASIS004193"
"AALB009165";"AATE000763";"AGAP002521";"ASIS021857"
"AALB002863";"AATE006475";"AGAP004322";"ASIS009155"
"AALB009360";"AATE017068";"AGAP001215";"ASIS000243"
"AALB002972";"AATE010861";"AGAP004557";"ASIS007431"
"AALB006563";"AATE016830";"AGAP000655";"ASIS020891"
"AALB006563";"AATE010421";"AGAP000655";"ASIS020891"
"AALB002765";"AATE021084";"AGAP003700";"ASIS004438"
"AALB009234";"AATE004475";"AGAP001500";"ASIS001612"
"AALB003582";"AATE007159";"AGAP012920";"ASIS011562"
"AALB003582";"AATE007159";"AGAP001713";"ASIS011562"
"AALB002871";"AATE002943";"AGAP001792";"ASIS019052"
"AALB000642";"AATE002539";"AGAP009146";"ASIS014108"
"AALB004893";"AATE005622";"AGAP006382";"ASIS010703"
"AALB008341";"AATE016640";"AGAP001654";"ASIS015562"
"AALB008339";"AATE009956";"AGAP001651";"ASIS013884"
"AALB005538";"AATE008723";"AGAP005675";"ASIS002557"
"AALB004302";"AATE013905";"AGAP007668";"ASIS010490"
"AALB006047";"AATE008151";"AGAP005409";"ASIS007763"
"AALB008438";"AATE020181";"AGAP002708";"ASIS019538"
"AALB008438";"AATE020181";"AGAP002707";"ASIS019538"
"AALB008438";"AATE020181";"AGAP002708";"ASIS004063"
"AALB008438";"AATE020181";"AGAP002707";"ASIS004063"
"AALB008438";"AATE020181";"AGAP002708";"ASIS010419"
"AALB008438";"AATE020181";"AGAP002707";"ASIS010419"
"AALB010550";"AATE006237";"AGAP010721";"ASIS010946"
"AALB006370";"AATE013994";"AGAP000359";"ASIS013653"
"AALB008336";"AATE005871";"AGAP001649";"ASIS005309"
"AALB000025";"AATE003471";"AGAP009682";"ASIS023428"
"AALB000647";"AATE011401";"AGAP009152";"ASIS020811"
"AALB004807";"AATE005674";"AGAP005400";"ASIS007681"
"AALB002942";"AATE007646";"AGAP001766";"ASIS013066"
"AALB002942";"AATE007646";"AGAP001769";"ASIS013066"
"AALB000657";"AATE012288";"AGAP028000";"ASIS004828"
"AALB003200";"AATE014356";"AGAP005175";"ASIS003475"
"AALB009836";"AATE012130";"AGAP010486";"ASIS000078"
"AALB009149";"AATE016754";"AGAP013519";"ASIS016726"
"AALB005288";"AATE001867";"AGAP006806";"ASIS023156"
"AALB009716";"AATE007384";"AGAP001863";"ASIS019315"
"AALB001653";"AATE018531";"AGAP009438";"ASIS011404"
"AALB000192";"AATE017029";"AGAP009514";"ASIS008759"
"AALB006916";"AATE012122";"AGAP000476";"ASIS003062"
"AALB007359";"AATE003208";"AGAP010322";"ASIS010900"
"AALB010375";"AATE003799";"AGAP011840";"ASIS010846"
"AALB008170";"AATE014293";"AGAP003921";"ASIS014471"
"AALB004060";"AATE010968";"AGAP012122";"ASIS020107"
"AALB007405";"AATE005919";"AGAP011307";"ASIS016391"
"AALB008931";"AATE012423";"AGAP004475";"ASIS017054"
"AALB006218";"AATE014250";"AGAP007575";"ASIS000534"
"AALB008464";"AATE006422";"AGAP003063";"ASIS016680"
"AALB006789";"AATE016888";"AGAP009822";"ASIS018157"
"AALB000978";"AATE013471";"AGAP008093";"ASIS003133"
"AALB002322";"AATE008770";"AGAP002830";"ASIS023269"
"AALB001413";"AATE010568";"AGAP007918";"ASIS011321"
"AALB009374";"AATE012080";"AGAP001202";"ASIS005855"
"AALB000708";"AATE008591";"AGAP008515";"ASIS016315"
"AALB006786";"AATE012819";"AGAP001084";"ASIS013889"
"AALB004728";"AATE007874";"AGAP004872";"ASIS001592"
"AALB009830";"AATE017544";"AGAP010733";"ASIS017779"
"AALB000933";"AATE004729";"AGAP008689";"ASIS017859"
"AALB000933";"AATE004729";"AGAP008689";"ASIS018922"
"AALB000933";"AATE004729";"AGAP008689";"ASIS020964"
"AALB006219";"AATE001128";"AGAP007573";"ASIS020371"
"AALB006219";"AATE011499";"AGAP007573";"ASIS020371"
"AALB015852";"AATE007216";"AGAP002992";"ASIS018114"
"AALB006436";"AATE015705";"AGAP000834";"ASIS012481"
"AALB008584";"AATE018565";"AGAP001729";"ASIS010632"
"AALB007844";"AATE020743";"AGAP013755";"ASIS011844"
"AALB009977";"AATE001841";"AGAP012729";"ASIS017601"
"AALB009977";"AATE001841";"AGAP028640";"ASIS017601"
"AALB006547";"AATE013910";"AGAP000029";"ASIS022426"
"AALB001307";"AATE000157";"AGAP008286";"ASIS003315"
"AALB004696";"AATE017979";"AGAP006965";"ASIS019869"
"AALB004855";"AATE006338";"AGAP004834";"ASIS023030"
"AALB001589";"AATE003722";"AGAP010000";"ASIS004359"
"AALB009819";"AATE008869";"AGAP011460";"ASIS009464"
"AALB008528";"AATE015856";"AGAP003648";"ASIS015785"
"AALB001364";"AATE004156";"AGAP007914";"ASIS003273"
"AALB006712";"AATE009896";"AGAP000675";"ASIS016987"
"AALB003613";"AATE014941";"AGAP004095";"ASIS003221"
"AALB004506";"AATE015865";"AGAP028466";"ASIS018873"
"AALB004506";"AATE015865";"AGAP028466";"ASIS001913"
"AALB006086";"AATE005186";"AGAP005057";"ASIS009273"
"AALB004431";"AATE013528";"AGAP006057";"ASIS014729"
"AALB005165";"AATE002321";"AGAP007519";"ASIS013831"
"AALB001974";"AATE017632";"AGAP007749";"ASIS018508"
"AALB001974";"AATE013591";"AGAP007749";"ASIS018508"
"AALB008840";"AATE004613";"AGAP001874";"ASIS017227"
"AALB007970";"AATE005878";"AGAP010054";"ASIS008610"
"AALB001429";"AATE014791";"AGAP009209";"ASIS022439"
"AALB003499";"AATE006272";"AGAP002662";"ASIS000477"
"AALB003064";"AATE018574";"AGAP004327";"ASIS014175"
"AALB003064";"AATE018574";"AGAP004327";"ASIS002570"
"AALB010557";"AATE006539";"AGAP010805";"ASIS017849"
"AALB003439";"AATE008595";"AGAP012928";"ASIS007119"
"AALB003439";"AATE008595";"AGAP013411";"ASIS007119"
"AALB015762";"AATE013705";"AGAP010324";"ASIS004399"
"AALB003605";"AATE000053";"AGAP013122";"ASIS013668"
"AALB008378";"AATE015534";"AGAP002629";"ASIS011135"
"AALB008740";"AATE000957";"AGAP028405";"ASIS007798"
"AALB003725";"AATE003584";"AGAP011885";"ASIS010976"
"AALB010837";"AATE005116";"AGAP011809";"ASIS016290"
"AALB007786";"AATE020629";"AGAP000615";"ASIS020731"
"AALB005513";"AATE009688";"AGAP007272";"ASIS019792"
"AALB008022";"AATE004417";"AGAP000336";"ASIS017447"
"AALB008022";"AATE004417";"AGAP007517";"ASIS017447"
"AALB015657";"AATE001477";"AGAP003065";"ASIS023549"
"AALB002466";"AATE017485";"AGAP001584";"ASIS007914"
"AALB004207";"AATE019497";"AGAP007242";"ASIS018909"
"AALB007954";"AATE004886";"AGAP010062";"ASIS022237"
"AALB007954";"AATE002389";"AGAP010062";"ASIS022237"
"AALB004417";"AATE001987";"AGAP006069";"ASIS005300"
"AALB009189";"AATE021091";"AGAP013277";"ASIS014323"
"AALB006226";"AATE007398";"AGAP007564";"ASIS021737"
"AALB007196";"AATE006267";"AGAP004110";"ASIS023527"
"AALB001257";"AATE008698";"AGAP010894";"ASIS018038"
"AALB007502";"AATE015649";"AGAP004738";"ASIS020196"
"AALB007390";"AATE014330";"AGAP011320";"ASIS020194"
"AALB007390";"AATE014330";"AGAP011321";"ASIS020194"
"AALB003828";"AATE010206";"AGAP011631";"ASIS023546"
"AALB002841";"AATE005360";"AGAP003437";"ASIS014881"
"AALB005954";"AATE003272";"AGAP005529";"ASIS018824"
"AALB000265";"AATE002210";"AGAP008908";"ASIS013166"
"AALB000389";"AATE013156";"AGAP007798";"ASIS023763"
"AALB007283";"AATE013578";"AGAP003400";"ASIS004040"
"AALB002443";"AATE011392";"AGAP001696";"ASIS010136"
"AALB001696";"AATE020898";"AGAP009118";"ASIS007331"
"AALB010300";"AATE007795";"AGAP011654";"ASIS012351"
"AALB007861";"AATE002015";"AGAP010217";"ASIS000074"
"AALB003844";"AATE015422";"AGAP028207";"ASIS005212"
"AALB001277";"AATE011740";"AGAP028651";"ASIS005341"
"AALB001277";"AATE011740";"AGAP010263";"ASIS005341"
"AALB003477";"AATE019604";"AGAP004403";"ASIS009751"
"AALB003477";"AATE019604";"AGAP004403";"ASIS022156"
"AALB007236";"AATE009661";"AGAP002396";"ASIS004696"
"AALB005735";"AATE006885";"AGAP006955";"ASIS001429"
"AALB000707";"AATE004772";"AGAP008516";"ASIS014035"
"AALB009763";"AATE006510";"AGAP028194";"ASIS013055"
"AALB009763";"AATE006510";"AGAP028194";"ASIS014796"
"AALB008128";"AATE017031";"AGAP028402";"ASIS002122"
"AALB008525";"AATE018425";"AGAP003644";"ASIS000603"
"AALB006000";"AATE012707";"AGAP005846";"ASIS020536"
"AALB004657";"AATE014369";"AGAP006400";"ASIS020035"
"AALB004657";"AATE014369";"AGAP006400";"ASIS017051"
"AALB009722";"AATE020767";"AGAP002465";"ASIS022640"
"AALB009255";"AATE007508";"AGAP001475";"ASIS017660"
"AALB003030";"AATE004590";"AGAP003740";"ASIS016481"
"AALB002885";"AATE020803";"AGAP004644";"ASIS006769"
"AALB003536";"AATE006946";"AGAP004584";"ASIS023237"
"AALB010124";"AATE019771";"AGAP012005";"ASIS021713"
"AALB000576";"AATE002779";"AGAP009958";"ASIS021781"
"AALB002658";"AATE020157";"AGAP003992";"ASIS015439"
"AALB006158";"AATE005546";"AGAP006082";"ASIS014897"
"AALB009847";"AATE002551";"AGAP010499";"ASIS019194"
"AALB006905";"AATE004675";"AGAP000553";"ASIS018300"
"AALB008415";"AATE013161";"AGAP002263";"ASIS001903"
"AALB007200";"AATE003211";"AGAP003490";"ASIS017663"
"AALB001996";"AATE010705";"AGAP009872";"ASIS017695"
"AALB001996";"AATE010705";"AGAP009873";"ASIS017695"
"AALB008967";"AATE015425";"AGAP002715";"ASIS012142"
"AALB002675";"AATE020477";"AGAP001447";"ASIS004179"
"AALB003400";"AATE009172";"AGAP001608";"ASIS011579"
"AALB006773";"AATE015347";"AGAP000975";"ASIS019500"
"AALB007824";"AATE012448";"AGAP004202";"ASIS011399"
"AALB009848";"AATE004901";"AGAP010500";"ASIS004633"
"AALB002332";"AATE012351";"AGAP004337";"ASIS023501"
"AALB000194";"AATE008817";"AGAP009512";"ASIS002924"
"AALB010831";"AATE006473";"AGAP011777";"ASIS007625"
"AALB001173";"AATE013075";"AGAP008760";"ASIS015884"
"AALB001173";"AATE013075";"AGAP008760";"ASIS017894"
"AALB009689";"AATE011336";"AGAP002601";"ASIS000554"
"AALB008820";"AATE005978";"AGAP001901";"ASIS004392"
"AALB009562";"AATE005561";"AGAP003943";"ASIS013718"
"AALB001037";"AATE007568";"AGAP009259";"ASIS009795"
"AALB008067";"AATE019564";"AGAP001678";"ASIS018803"
"AALB003141";"AATE019045";"AGAP003803";"ASIS019068"
"AALB000947";"AATE010234";"AGAP008698";"ASIS001296"
"AALB008694";"AATE013793";"AGAP004083";"ASIS022984"
"AALB008475";"AATE015458";"AGAP011366";"ASIS016849"
"AALB003243";"AATE003797";"AGAP006256";"ASIS018309"
"AALB003753";"AATE008439";"AGAP011924";"ASIS018473"
"AALB004814";"AATE004134";"AGAP005396";"ASIS022993"
"AALB007772";"AATE005858";"AGAP000720";"ASIS022637"
"AALB006661";"AATE003250";"AGAP000378";"ASIS011761"
"AALB005355";"AATE019417";"AGAP006681";"ASIS015990"
"AALB009923";"AATE004257";"AGAP011025";"ASIS005024"
"AALB001405";"AATE016145";"AGAP007925";"ASIS010262"
"AALB009281";"AATE012211";"AGAP003616";"ASIS002754"
"AALB009831";"AATE019379";"AGAP010730";"ASIS004655"
"AALB009831";"AATE019379";"AGAP010730";"ASIS018107"
"AALB009831";"AATE014422";"AGAP010730";"ASIS004655"
"AALB009831";"AATE014422";"AGAP010730";"ASIS018107"
"AALB001779";"AATE000009";"AGAP008494";"ASIS017063"
"AALB004368";"AATE008190";"AGAP005211";"ASIS009871"
"AALB009416";"AATE011157";"AGAP001157";"ASIS005389"
"AALB008416";"AATE006614";"AGAP002433";"ASIS021059"
"AALB008106";"AATE013203";"AGAP002773";"ASIS018930"
"AALB008106";"AATE013203";"AGAP002773";"ASIS010658"
"AALB008106";"AATE000855";"AGAP002773";"ASIS018930"
"AALB008106";"AATE000855";"AGAP002773";"ASIS010658"
"AALB001761";"AATE017454";"AGAP009315";"ASIS005526"
"AALB000211";"AATE001779";"AGAP008001";"ASIS014042"
"AALB007332";"AATE015341";"AGAP005011";"ASIS009832"
"AALB007880";"AATE015910";"AGAP010237";"ASIS016596"
"AALB007880";"AATE015910";"AGAP010236";"ASIS016596"
"AALB001176";"AATE003206";"AGAP008815";"ASIS002943"
"AALB007754";"AATE017340";"AGAP001094";"ASIS001308"
"AALB006030";"AATE011189";"AGAP005427";"ASIS001835"
"AALB010011";"AATE011436";"AGAP012096";"ASIS012612"
"AALB002399";"AATE001067";"AGAP003017";"ASIS022815"
"AALB000936";"AATE018364";"AGAP008692";"ASIS007899"
"AALB000936";"AATE009582";"AGAP008692";"ASIS007899"
"AALB002033";"AATE016188";"AGAP008064";"ASIS017524"
"AALB009932";"AATE004320";"AGAP010984";"ASIS001921"
"AALB009932";"AATE004320";"AGAP012880";"ASIS001921"
"AALB006859";"AATE018475";"AGAP000300";"ASIS004618"
"AALB002397";"AATE015354";"AGAP003016";"ASIS006437"
"AALB010409";"AATE002011";"AGAP010599";"ASIS000371"
"AALB000726";"AATE004777";"AGAP009611";"ASIS016630"
"AALB006289";"AATE018084";"AGAP000762";"ASIS005369"
"AALB004390";"AATE012333";"AGAP005288";"ASIS006265"
"AALB005353";"AATE011773";"AGAP006680";"ASIS021791"
"AALB000831";"AATE010837";"AGAP004776";"ASIS018569"
"AALB000156";"AATE015423";"AGAP008260";"ASIS012338"
"AALB000156";"AATE015423";"AGAP013767";"ASIS012338"
"AALB000156";"AATE015423";"AGAP008258";"ASIS012338"
"AALB000156";"AATE015423";"AGAP008259";"ASIS012338"
"AALB006207";"AATE014631";"AGAP007586";"ASIS011552"
"AALB000410";"AATE018556";"AGAP008559";"ASIS005980"
"AALB008654";"AATE004810";"AGAP001627";"ASIS017317"
"AALB001913";"AATE016219";"AGAP008046";"ASIS017319"
"AALB009002";"AATE000373";"AGAP002879";"ASIS005519"
"AALB005308";"AATE020934";"AGAP006823";"ASIS001538"
"AALB001532";"AATE003547";"AGAP009036";"ASIS015402"
"AALB001532";"AATE003547";"AGAP009036";"ASIS001509"
"AALB004668";"AATE016902";"AGAP007028";"ASIS000520"
"AALB004857";"AATE014466";"AGAP000049";"ASIS007911"
"AALB004857";"AATE014466";"AGAP000049";"ASIS008107"
"AALB015562";"AATE008230";"AGAP028626";"ASIS006152"
"AALB009602";"AATE010489";"AGAP001466";"ASIS012255"
"AALB009602";"AATE010489";"AGAP001467";"ASIS012255"
"AALB009602";"AATE010489";"AGAP001466";"ASIS020096"
"AALB009602";"AATE010489";"AGAP001467";"ASIS020096"
"AALB008299";"AATE002296";"AGAP001429";"ASIS001689"
"AALB002948";"AATE014359";"AGAP002441";"ASIS019578"
"AALB008135";"AATE020203";"AGAP002133";"ASIS007154"
"AALB001150";"AATE001643";"AGAP009907";"ASIS005687"
"AALB005264";"AATE007548";"AGAP006777";"ASIS019524"
"AALB000323";"AATE008542";"AGAP007980";"ASIS000588"
"AALB003268";"AATE015185";"AGAP006275";"ASIS007014"
"AALB009286";"AATE001527";"AGAP002092";"ASIS000297"
"AALB001656";"AATE012274";"AGAP009433";"ASIS004379"
"AALB008381";"AATE000058";"AGAP002628";"ASIS017598"
"AALB001185";"AATE007538";"AGAP008822";"ASIS006469"
"AALB000470";"AATE009854";"AGAP008843";"ASIS011304"
"AALB008530";"AATE009807";"AGAP012611";"ASIS008887"
"AALB008530";"AATE009807";"AGAP003650";"ASIS008887"
"AALB008530";"AATE009807";"AGAP012799";"ASIS008887"
"AALB001419";"AATE015552";"AGAP007881";"ASIS006522"
"AALB015475";"AATE015301";"AGAP002995";"ASIS003947"
"AALB001929";"AATE004140";"AGAP028427";"ASIS001877"
"AALB005499";"AATE007537";"AGAP007295";"ASIS020508"
"AALB005734";"AATE008781";"AGAP006954";"ASIS018121"
"AALB005838";"AATE016845";"AGAP006170";"ASIS006703"
"AALB005943";"AATE002029";"AGAP007086";"ASIS006895"
"AALB003535";"AATE011865";"AGAP004588";"ASIS021511"
"AALB010830";"AATE018303";"AGAP011776";"ASIS010349"
"AALB006638";"AATE009980";"AGAP000070";"ASIS014798"
"AALB008073";"AATE013959";"AGAP001682";"ASIS010557"
"AALB006758";"AATE002874";"AGAP000414";"ASIS005157"
"AALB008713";"AATE013196";"AGAP004065";"ASIS003614"
"AALB010618";"AATE000583";"AGAP012190";"ASIS017968"
"AALB010108";"AATE005763";"AGAP011562";"ASIS001027"
"AALB010108";"AATE005763";"AGAP011562";"ASIS011169"
"AALB010108";"AATE005763";"AGAP011562";"ASIS000188"
"AALB010108";"AATE005763";"AGAP011562";"ASIS021546"
"AALB010108";"AATE005763";"AGAP011562";"ASIS003924"
"AALB010108";"AATE020878";"AGAP011562";"ASIS001027"
"AALB010108";"AATE020878";"AGAP011562";"ASIS011169"
"AALB010108";"AATE020878";"AGAP011562";"ASIS000188"
"AALB010108";"AATE020878";"AGAP011562";"ASIS021546"
"AALB010108";"AATE020878";"AGAP011562";"ASIS003924"
"AALB000320";"AATE010754";"AGAP007978";"ASIS000823"
"AALB009029";"AATE008855";"AGAP012922";"ASIS000312"
"AALB006738";"AATE007958";"AGAP000904";"ASIS021487"
"AALB006738";"AATE012485";"AGAP000904";"ASIS021487"
"AALB001522";"AATE011270";"AGAP008156";"ASIS004979"
"AALB008651";"AATE006817";"AGAP001630";"ASIS007183"
"AALB009313";"AATE005846";"AGAP001124";"ASIS011137"
"AALB005979";"AATE002158";"AGAP007406";"ASIS014371"
"AALB003034";"AATE004973";"AGAP003744";"ASIS022283"
"AALB000450";"AATE000418";"AGAP009827";"ASIS014444"
"AALB002980";"AATE018116";"AGAP004546";"ASIS019658"
"AALB003476";"AATE010098";"AGAP004402";"ASIS004444"
"AALB007284";"AATE014353";"AGAP003397";"ASIS006559"
"AALB002875";"AATE002206";"AGAP001797";"ASIS019797"
"AALB008191";"AATE018151";"AGAP002931";"ASIS001480"
"AALB009392";"AATE015903";"AGAP001187";"ASIS006834"
"AALB010762";"AATE006613";"AGAP012138";"ASIS017180"
"AALB005716";"AATE006298";"AGAP006878";"ASIS001220"
"AALB000675";"AATE014248";"AGAP008164";"ASIS000238"
"AALB002739";"AATE016855";"AGAP002186";"ASIS010452"
"AALB009678";"AATE002630";"AGAP002610";"ASIS012904"
"AALB006778";"AATE000946";"AGAP000144";"ASIS009348"
"AALB007858";"AATE006311";"AGAP010213";"ASIS001486"
"AALB003624";"AATE017341";"AGAP012952";"ASIS009601"
"AALB003624";"AATE017341";"AGAP004243";"ASIS009601"
"AALB003624";"AATE017341";"AGAP003302";"ASIS009601"
"AALB003624";"AATE017341";"AGAP012952";"ASIS018404"
"AALB003624";"AATE017341";"AGAP004243";"ASIS018404"
"AALB003624";"AATE017341";"AGAP003302";"ASIS018404"
"AALB003624";"AATE010189";"AGAP012952";"ASIS009601"
"AALB003624";"AATE010189";"AGAP004243";"ASIS009601"
"AALB003624";"AATE010189";"AGAP003302";"ASIS009601"
"AALB003624";"AATE010189";"AGAP012952";"ASIS018404"
"AALB003624";"AATE010189";"AGAP004243";"ASIS018404"
"AALB003624";"AATE010189";"AGAP003302";"ASIS018404"
"AALB008726";"AATE000828";"AGAP003182";"ASIS004408"
"AALB009196";"AATE009468";"AGAP001292";"ASIS019430"
"AALB009043";"AATE017673";"AGAP004319";"ASIS020603"
"AALB005562";"AATE009543";"AGAP006996";"ASIS008389"
"AALB005432";"AATE011376";"AGAP007726";"ASIS014685"
"AALB006038";"AATE001223";"AGAP005415";"ASIS017704"
"AALB010610";"AATE006071";"AGAP012179";"ASIS017608"
"AALB009397";"AATE012233";"AGAP001185";"ASIS019429"
"AALB002747";"AATE020958";"AGAP002381";"ASIS021416"
"AALB001434";"AATE003724";"AGAP009201";"ASIS017278"
"AALB003700";"AATE019739";"AGAP000170";"ASIS016781"
"AALB003700";"AATE002113";"AGAP000170";"ASIS016781"
"AALB009276";"AATE016937";"AGAP013432";"ASIS006917"
"AALB010479";"AATE013821";"AGAP028409";"ASIS012813"
"AALB006654";"AATE000605";"AGAP000947";"ASIS005172"
"AALB008019";"AATE011459";"AGAP007790";"ASIS016207"
"AALB009408";"AATE003034";"AGAP001174";"ASIS011331"
"AALB003805";"AATE015384";"AGAP012405";"ASIS001723"
"AALB004589";"AATE001426";"AGAP004855";"ASIS007711"
"AALB004589";"AATE001426";"AGAP004855";"ASIS022134"
"AALB004589";"AATE001426";"AGAP004855";"ASIS001462"
"AALB004589";"AATE001426";"AGAP004855";"ASIS007501"
"AALB004589";"AATE001426";"AGAP004855";"ASIS007167"
"AALB004589";"AATE001426";"AGAP004855";"ASIS020231"
"AALB006561";"AATE013373";"AGAP000656";"ASIS002423"
"AALB000318";"AATE002295";"AGAP028023";"ASIS018657"
"AALB003297";"AATE001612";"AGAP000002";"ASIS002778"
"AALB003068";"AATE013758";"AGAP001790";"ASIS012458"
"AALB007977";"AATE016260";"AGAP008931";"ASIS020596"
"AALB003717";"AATE006315";"AGAP012389";"ASIS014546"
"AALB010231";"AATE007095";"AGAP010556";"ASIS003847"
"AALB009844";"AATE003582";"AGAP010494";"ASIS010154"
"AALB004927";"AATE019919";"AGAP007216";"ASIS012166"
"AALB004927";"AATE019919";"AGAP007207";"ASIS012166"
"AALB004927";"AATE019919";"AGAP007203";"ASIS012166"
"AALB009505";"AATE015631";"AGAP003268";"ASIS009427"
"AALB005986";"AATE004011";"AGAP007396";"ASIS009430"
"AALB000257";"AATE012991";"AGAP008915";"ASIS004842"
"AALB000618";"AATE016815";"AGAP008446";"ASIS017717"
"AALB001467";"AATE019224";"AGAP008352";"ASIS018474"
"AALB003098";"AATE005276";"AGAP013318";"ASIS000228"
"AALB006992";"AATE016058";"AGAP010960";"ASIS019753"
"AALB004381";"AATE016328";"AGAP005298";"ASIS021043"
"AALB000746";"AATE016326";"AGAP007734";"ASIS013742"
"AALB005328";"AATE001866";"AGAP006865";"ASIS012743"
"AALB003803";"AATE013571";"AGAP012403";"ASIS020577"
"AALB006892";"AATE011324";"AGAP000928";"ASIS016089"
"AALB002651";"AATE014488";"AGAP004000";"ASIS003268"
"AALB000775";"AATE020142";"AGAP008805";"ASIS022609"
"AALB001253";"AATE010697";"AGAP010351";"ASIS006085"
"AALB007908";"AATE002621";"AGAP010150";"ASIS002054"
"AALB010249";"AATE001230";"AGAP011824";"ASIS012378"
"AALB000595";"AATE018814";"AGAP008483";"ASIS009632"
"AALB001145";"AATE018008";"AGAP009902";"ASIS004909"
"AALB007159";"AATE007325";"AGAP003191";"ASIS017234"
"AALB002961";"AATE001863";"AGAP004572";"ASIS012573"
"AALB002909";"AATE007722";"AGAP004667";"ASIS018130"
"AALB010134";"AATE004727";"AGAP012056";"ASIS000701"
"AALB009006";"AATE006566";"AGAP004285";"ASIS013457"
"AALB005118";"AATE001690";"AGAP007454";"ASIS002255"
"AALB000795";"AATE017330";"AGAP009769";"ASIS004616"
"AALB002700";"AATE012594";"AGAP001452";"ASIS016701"
"AALB015504";"AATE020204";"AGAP012587";"ASIS008866"
"AALB006728";"AATE013806";"AGAP001091";"ASIS002301"
"AALB010747";"AATE016567";"AGAP011096";"ASIS014644"
"AALB004176";"AATE019485";"AGAP005311";"ASIS005549"
"AALB004837";"AATE013289";"AGAP006634";"ASIS008376"
"AALB004837";"AATE013289";"AGAP006634";"ASIS022510"
"AALB000673";"AATE020034";"AGAP008166";"ASIS014574"
"AALB001303";"AATE012943";"AGAP008275";"ASIS007905"
"AALB007280";"AATE012559";"AGAP004372";"ASIS022899"
"AALB008574";"AATE008547";"AGAP012977";"ASIS022098"
"AALB005834";"AATE002657";"AGAP006173";"ASIS020473"
"AALB009880";"AATE020708";"AGAP010638";"ASIS013121"
"AALB014546";"AATE016866";"AGAP005407";"ASIS013790"
