alb_ID alb_chr alb_start alb_length alb_strand atr_scf atr_start atr_length atr_strand gam_chr gam_start gam_length gam_strand
AALB009107 2R 17528735 2272 -1 3R 122714463 2540 1 2R 55122750 2715 1
AALB006138 3L 168528969 5099 1 2L 95068951 6734 1 2L 113372834 7850 1
AALB003593 2R 51956400 2087 1 3R 149403187 2756 1 2R 56196570 2284 -1
AALB008721 2R 58208392 8026 1 3R 120175239 8262 -1 2R 69744907 7486 1
AALB009060 2R 18419614 4987 -1 3R 150860047 2638 -1 2R 44529339 2324 -1
AALB005429 3L 160010862 6359 -1 2L 72590124 4158 1 2L 134852997 3329 1
AALB005350 3L 159119193 5399 1 2L 96921781 6122 -1 2L 104660147 6538 1
AALB007276 2R 28314383 2590 -1 3R 128269932 12300 -1 2R 57387617 14100 1
AALB003263 3L 139428916 3581 -1 2L 63550460 4594 -1 2L 114432273 3585 -1
AALB009704 2R 37849708 815 -1 3R 159491082 3019 1 2R 82107894 8317 1
AALB000644 2L 77818297 8964 -1 2R 40764097 9125 -1 3R 162525909 24768 1
AALB000475 2L 81165167 212 1 2R 49613611 709 -1 3R 154284168 260 -1
AALB010442 3R 115591497 2482 1 3L 181350562 4685 -1 3L 202307641 2423 -1
AALB001376 2L 100647762 816 1 2R 16184839 18373 -1 3R 137449387 1050 1
AALB004710 3L 150086138 836 -1 2L 77392046 3881 1 2L 109197024 936 1
AALB002894 2R 62497262 2748 1 3R 160602519 3446 -1 2R 83803909 2946 1
AALB009296 2R 15168658 10743 -1 3R 103421049 3839 1 2R 24478074 3938 1
AALB005992 3L 166763465 437 -1 2L 93035692 431 -1 2L 107830859 5775 -1
AALB009225 2R 15969932 3475 1 3R 106064507 5088 1 2R 46433563 3243 -1
AALB003610 2R 51766379 1301 -1 3R 140454838 1125 1 2R 74016539 1131 1
AALB004479 3L 146635295 2535 -1 2L 92050394 2083 -1 2L 106276945 1922 1
AALB007306 3L 136898407 3148 -1 2L 84024147 6144 -1 2L 94198223 6548 1
AALB000087 2L 88472187 9165 1 2R 35765609 15418 1 3R 162648032 151067 -1
AALB004683 3L 149680235 5786 1 2L 65178358 32956 1 2L 113841323 27611 -1
AALB002856 2R 62194422 10924 1 3R 154994629 2306 -1 2R 44874505 16045 -1
AALB003377 2R 54983148 1578 1 3R 137709062 13908 1 2R 28737215 13817 -1
AALB001588 2L 97786549 4477 1 2R 46914257 26270 1 3R 182337271 11279 1
AALB008197 2R 43115001 10701 -1 3R 111913705 10765 -1 2R 33722622 8424 -1
AALB000060 2L 89021601 8412 1 2R 54556714 10231 -1 3R 148419189 34765 1
AALB001018 2L 71860607 6032 1 2R 26594409 17884 -1 3R 145233234 7143 -1
AALB010616 3R 118626645 9731 1 3L 187224783 7146 1 3L 226481140 6493 1
AALB005482 3L 160539538 707 -1 2L 85406696 2008 1 2L 130817023 1910 1
AALB009331 2R 14795991 4206 1 3R 103832499 3211 -1 2R 26188647 4150 1
AALB001171 2L 68728075 1841 1 2R 36525033 5592 -1 3R 152009687 6503 1
AALB004240 3L 142387972 2558 -1 2L 78473320 3423 1 2L 126283500 2114 -1
AALB005009 3L 154727846 5324 1 2L 91186680 3325 1 2L 127343912 39535 -1
AALB010549 3R 117269976 7501 1 3L 181306691 5455 1 3L 196940044 1507 1
AALB003533 2R 53010760 6374 1 3R 159836256 2511 -1 2R 82385419 1831 1
AALB005714 3L 163387054 951 1 2L 61961860 1385 -1 2L 124843499 967 -1
AALB007617 3R 131791293 479 1 3R 133867259 401 -1 2L 101503307 479 -1
AALB001693 2L 94951837 2085 -1 2R 41954613 2016 1 3R 161046789 1960 -1
AALB005603 3L 161778749 852 -1 2L 101974355 1516 -1 2L 94762480 937 1
AALB009792 3R 104923919 9682 -1 3L 191315681 10880 -1 3L 219586360 3370 1
AALB015838 2R 28973743 1637 -1 3R 155311168 1556 -1 2R 45207961 1494 -1
AALB002962 2R 46678506 3010 -1 3R 159338469 6784 1 2R 81916098 3376 1
AALB000863 2L 74596590 5990 1 2R 55726492 3671 1 3R 183000580 3581 1
AALB000798 2L 75464530 2006 -1 2R 28357834 2030 -1 3R 177646393 1988 1
AALB010340 3R 114149366 8246 -1 3L 168206339 13281 -1 3L 212337702 24233 1
AALB009309 2R 15059776 5488 -1 3R 103561395 2146 1 2R 24628992 9521 1
AALB005374 3L 159462364 1435 1 2L 96435628 2732 -1 2L 122641872 4716 1
AALB003391 2R 54860736 3092 -1 3R 138070803 1175 -1 2R 61720303 1428 1
AALB003398 2R 54803051 2125 -1 3R 132446170 8530 1 2R 31031451 18990 -1
AALB009285 2R 15428963 3258 -1 3R 135009556 4082 -1 2R 39487819 18850 -1
AALB008010 2L 66418579 4540 -1 2R 48088182 7894 -1 3R 135628015 5500 -1
AALB008653 2R 59042810 3030 -1 3R 120967839 1592 -1 2R 31276530 1417 -1
AALB003641 2R 51247394 6826 1 3R 131294187 14499 -1 2R 60029800 40493 -1
AALB005220 3L 157411370 16698 -1 2L 80922252 6919 -1 2L 101422868 34673 1
AALB004050 3R 123219952 1712 -1 3L 175104751 2798 1 3L 225921646 1520 -1
AALB001729 2L 94376113 1272 -1 2R 37843959 1248 1 3R 160314652 1298 -1
AALB003992 3R 124063401 954 1 3L 197820943 1638 -1 3L 192131039 962 -1
AALB004486 3L 146813582 2033 1 2L 85611328 1664 1 2L 130934658 162532 1
AALB001835 2L 93097088 2991 -1 2R 50427240 3297 -1 3R 155376713 2879 1
AALB000386 2L 82821301 7609 -1 2R 48591404 4729 -1 3R 135991853 8731 -1
AALB007981 2L 65974247 9074 -1 2R 33784186 10113 -1 3R 156051978 14261 -1
AALB002317 2R 28087612 6790 1 3R 138240491 10061 -1 2R 52261615 7587 -1
AALB007175 2R 29642128 7555 1 3R 109923230 11234 -1 2R 63388971 6026 1
AALB006969 3R 126266372 1462 1 3L 195198851 1369 1 3L 200318364 1195 -1
AALB010209 3R 112116318 668 1 3L 176267233 1132 1 3L 193780790 1076 1
AALB006251 3L 170044391 5422 -1 2L 74467268 5671 1 2L 134139117 5741 -1
AALB003801 3R 102829794 5140 -1 3L 168692387 6944 1 3L 229785794 1787 1
AALB000315 2L 83948382 3897 -1 2R 51145285 4004 1 3R 138483234 4268 1
AALB005810 3L 164491282 2979 1 2L 93339140 1409 -1 2L 108152009 1010 -1
AALB008408 2R 39408352 6287 1 3R 131646340 11696 -1 2R 60366563 10018 -1
AALB004827 3L 151974611 2096 1 2L 71627038 9985 -1 2L 121073099 2117 -1
AALB005887 3L 165369798 1816 1 2L 86738224 1109 -1 2L 95852378 2009 1
AALB003370 2R 55442275 3488 1 3R 133690137 9138 -1 2R 64408573 10045 -1
AALB002231 2R 32069533 1318 -1 3R 107162244 1375 1 2R 35701656 1592 1
AALB015776 2L 83491582 5425 -1 2R 35398225 5803 1 3R 162986790 5379 -1
AALB008276 2R 41859388 8450 -1 3R 147916835 15330 -1 2R 41750634 18932 -1
AALB004139 3L 141087474 2141 1 2L 92850802 2121 1 2L 109362907 2092 1
AALB002809 2R 61663501 4302 1 3R 156165017 6631 1 2R 62430243 8334 -1
AALB002493 2R 25700814 755 -1 X 14285915 758 1 2L 134023321 970 1
AALB004088 3L 140069100 1067 1 2L 64154081 1034 1 2L 115242237 1335 1
AALB004351 3L 144266873 630 1 2L 69105963 1587 1 2L 98047937 813 -1
AALB001182 2L 68516748 6090 1 2R 46179270 5576 1 3R 153259801 94125 -1
AALB002226 2R 32384836 12114 1 3R 106869784 12720 -1 2R 35371103 46609 -1
AALB008171 2R 43277497 3448 -1 3R 110967985 2506 -1 2R 70521430 770 1
AALB005233 3L 157606504 10285 1 2L 75306629 10357 -1 2L 119419476 10957 1
AALB010337 3R 114101463 889 1 3L 168158728 1121 1 3L 212437597 840 -1
AALB010178 3R 111676347 16951 1 3L 182741469 21855 -1 3L 227369083 2083 -1
AALB008731 2R 57997986 3666 1 3R 137484277 3922 -1 2R 57828771 3846 1
AALB009598 2R 36479298 4044 1 3R 119935976 5455 1 2R 29540482 5179 1
AALB006102 3L 168041637 2168 1 2L 90766568 886 -1 2L 105899696 906 -1
AALB007406 3R 129174139 7689 1 3L 191975355 9727 -1 3L 208737379 10760 1
AALB002827 2R 61865248 6602 1 3R 156375725 27330 1 2R 62140935 49722 -1
AALB003455 2R 53891809 679 1 3R 144775666 2186 1 2R 34432383 1163 -1
AALB001803 2L 93327345 1659 1 2R 50193481 17008 -1 3R 155001682 35991 -1
AALB002013 2L 90405348 1211 1 2R 54434703 1055 -1 3R 148582493 1352 1
AALB000540 2L 79980199 1650 -1 2R 44734738 1616 1 3R 173833802 1020 1
AALB010230 3R 112462504 852 -1 3L 176743397 1928 -1 3L 194328971 1484 -1
AALB000631 2L 78073459 8554 -1 2R 21601132 16216 -1 3R 178979463 8672 -1
AALB010874 2R 61266694 1795 1 3R 141111171 19287 1 2R 66214065 1109 -1
AALB006054 3L 167478483 2376 -1 2L 81392462 904 1 2L 112194724 755 1
AALB008981 2R 19460831 1935 1 3R 113177289 2512 1 2R 52561738 1902 -1
AALB004949 3L 154025535 1322 -1 2L 79653131 2539 -1 2L 116560946 1319 1
AALB009687 2R 37545390 477 1 3R 118017901 616 1 2R 48079805 1697 -1
AALB003908 2R 38263584 423 1 3R 157037756 769 1 2R 42767664 835 1
AALB004520 3L 147405326 1089 -1 2L 72010905 1051 -1 2L 131514450 1081 -1
AALB000181 2L 86104130 1715 -1 2R 23343220 2582 -1 3R 142071475 1502 -1
AALB003226 3L 139112860 10502 1 2L 99979332 8653 -1 2L 89976830 7594 -1
AALB005526 3L 161038216 456 -1 2R 52935194 503 1 3R 160308550 566 -1
AALB001817 2L 93230123 2261 1 2R 50296505 5465 -1 3R 155137322 2539 -1
AALB001737 2L 94323652 1073 -1 2R 37906440 2023 1 3R 145443210 15994 -1
AALB004140 3L 141089950 242 1 2L 92853167 496 1 2L 109365177 811 1
AALB007468 3R 134846468 15930 -1 2R 59624810 10829 1 2L 88857291 4742 -1
AALB005152 3L 156557183 1307 1 2L 73583865 11477 -1 2L 132468251 8010 1
AALB010356 3R 114481646 543 -1 3L 162413563 1975 -1 3L 207947918 6363 -1
AALB000017 2L 89569474 4161 1 2R 35335399 7715 -1 3R 163064529 4998 1
AALB002526 2R 25430488 665 1 3R 109669231 834 -1 2R 63588282 900 1
AALB015777 2L 76433459 1213 -1 2R 22172608 994 -1 3R 172186324 1097 1
AALB008242 2R 42467934 4225 1 3R 119205420 10305 -1 2R 46930525 5333 1
AALB002001 2L 90530827 974 1 2L 63132927 1019 1 X 9099308 9398 1
AALB009976 3R 107811894 2345 -1 3L 181958425 6402 1 3L 228849332 2536 -1
AALB001131 2L 69372805 4322 -1 2R 33537086 2061 1 3R 155684377 2442 -1
AALB003988 3R 124154998 2685 1 3L 197746028 2814 -1 3L 192015448 2649 -1
AALB008468 3R 125932743 1937 1 3L 190064885 1943 1 3L 210159231 2000 1
AALB008405 2R 39483621 221 1 3L 162490410 221 -1 3L 208031965 4439 -1
AALB008241 2R 42485296 499 1 3R 119192613 9845 -1 2R 46952406 1000 1
AALB007473 3R 134697283 1079 1 2R 59878782 1105 -1 2L 88661595 1085 1
AALB009799 3R 105031816 1102 1 3L 191488344 3750 1 3L 212676104 3783 1
AALB004470 3L 146318880 1457 -1 2L 91755077 6453 -1 2L 106549340 123190 1
AALB000934 2L 73520444 1087 1 2R 42779733 20204 1 3R 149758447 22756 -1
AALB004248 3L 142519778 15453 -1 2L 78349713 17537 1 2L 108168517 14677 -1
AALB007933 2L 65211252 972 -1 2R 56546321 1014 1 3R 183937218 920 1
AALB008938 2R 19933431 2300 1 3R 115489573 2413 -1 2R 80977144 2254 1
AALB002949 2R 46577620 5166 1 3R 132063969 5688 -1 2R 45731815 11931 1
AALB005901 3L 165499323 1301 -1 2L 86539595 1883 1 2L 99696142 1983 -1
AALB004034 3R 123349895 5725 1 3L 174956274 4021 -1 3L 205291401 2583 -1
AALB002629 2R 23285068 6920 -1 3R 121339668 6979 -1 2R 64850860 24848 1
AALB009182 2R 16708264 983 -1 3R 105827294 1293 -1 2R 27057679 1249 -1
AALB008189 2R 43144870 5115 1 3R 153749701 8511 1 2R 64617841 1628 1
AALB003171 2R 50409608 1772 1 3R 136307368 992 -1 2R 80345274 1102 -1
AALB009176 2R 16748463 888 1 3R 105867140 1445 1 2R 46704606 1353 -1
AALB002039 2L 90022198 380 1 2R 31508656 2540 1 3R 139744753 2298 1
AALB001323 2L 101363009 819 -1 2R 39619875 1212 1 3R 172484866 976 -1
AALB001343 2L 100967625 2273 -1 2R 16944605 2398 -1 3R 170882269 942 1
AALB000036 2L 89379658 723 -1 2R 52462006 737 -1 3R 141247616 506 -1
AALB007145 2R 30006726 773 -1 3R 154406638 731 1 2R 37723303 802 -1
AALB008476 3R 125756834 1229 1 3L 189867940 1651 1 3L 209976585 2010 1
AALB007755 X 11017980 14039 1 X 14521151 11902 -1 X 22104915 107205 -1
AALB009739 X 12186877 5955 1 X 174045 12062 1 X 3571832 9882 1
AALB006674 X 3495528 1169 -1 X 13071621 1694 1 X 12541162 1690 1
AALB006341 X 7828373 765 1 X 13648710 4958 -1 X 6943073 1005 1
AALB006884 X 884193 3659 1 X 5733387 19028 -1 X 19263984 5282 -1
AALB007770 X 10882546 2480 -1 X 13459021 4862 -1 X 13154935 1983 -1
AALB006872 X 1158359 5092 1 X 3164283 11245 -1 X 3355862 16089 -1
AALB003326 X 10405038 766 1 X 7354293 1226 1 X 18252084 1708 1
AALB006384 X 7336365 1820 1 X 6430846 5157 1 X 18531766 2792 1
AALB006382 X 7356641 1976 1 X 6476055 3325 1 X 18557873 1969 1
AALB006683 X 3433118 1720 1 2L 101826853 1988 -1 X 16705324 2061 -1
AALB006883 X 980404 5106 1 X 5527202 4041 -1 X 19111845 1527 -1
AALB006607 X 4499242 839 1 X 5144479 1091 1 X 7694969 4091 -1
AALB006945 X 33306 5606 -1 X 12929419 21890 1 X 12317276 92579 1
AALB006284 X 8449634 2272 -1 X 7732114 2573 1 X 3000116 1741 1
AALB006940 X 183413 1036 -1 X 1138612 891 1 X 11415445 73340 -1
AALB006823 X 1672330 2486 -1 X 7469760 4833 1 X 17536846 2778 -1
AALB006375 X 7400815 4222 -1 3L 181303200 1427 -1 X 6773087 1706 -1
AALB006455 X 6235988 3049 1 X 7782771 7904 1 X 9473978 6332 1
AALB006493 X 5889044 3329 1 X 4109877 6188 1 X 9857331 5381 1
AALB006634 X 4250560 2583 1 X 11465809 3567 1 X 1234904 3587 1
AALB006321 X 8052647 3216 1 X 15968790 3856 -1 X 18833751 3650 1
AALB006908 X 569050 4975 1 X 15038719 13570 1 X 9898339 27883 1
AALB003289 X 10052254 2587 -1 X 13672810 2839 1 X 15552854 1663 1
AALB006673 X 3498067 23230 -1 X 13049681 21732 1 X 12519279 17447 1
AALB007740 X 9769465 2173 -1 X 7433594 2270 -1 3R 186778744 2496 1
AALB006281 X 8460969 3228 -1 X 10971434 6963 -1 X 2965384 5352 -1
AALB006679 X 3480085 4436 1 X 13789329 4823 -1 X 15745790 4116 -1
AALB007679 X 9072570 11312 1 X 6602974 9053 1 X 18370381 11319 -1
AALB006572 X 4851118 1533 1 X 14364261 1932 -1 X 7833802 1771 -1
AALB007795 X 10590253 2883 -1 X 15290792 3358 -1 X 15543194 5640 -1
AALB007641 X 8781492 3365 -1 X 1978577 3292 1 X 16719925 7327 1
AALB006682 X 3439212 7109 -1 X 9755386 10410 1 X 7976367 27408 -1
AALB006895 X 694101 4740 1 X 14381221 6935 1 X 4925268 5348 1
AALB007638 X 8764847 4185 1 X 3646344 3595 -1 X 1739264 7636 -1
AALB006929 X 343277 1212 1 X 15721152 4436 1 X 5759812 7464 -1
AALB006932 X 310834 7647 1 X 15790413 13785 -1 X 5679568 16276 1
AALB006942 X 165520 8204 -1 X 1162806 7363 1 X 11387693 10124 1
AALB007659 X 8948621 6103 -1 X 6679949 7566 1 X 14325021 18017 1
AALB006395 X 7080488 3310 1 X 7106116 4206 1 X 17997200 12412 1
AALB006792 X 1995580 7645 1 X 14390860 16905 1 X 4937232 15391 1
AALB006537 X 5312259 1945 -1 X 4811628 15043 1 X 10929172 172256 1
AALB006362 X 7545606 504 1 X 11721492 1183 -1 X 14439438 522 -1
AALB006408 X 6605636 4195 1 X 7950439 13229 -1 X 5983741 12757 1
AALB015533 X 10064441 1615 1 X 15665613 2049 -1 X 9489777 1718 1
AALB006412 X 6549733 2991 1 X 16029406 6125 1 X 5115540 3492 -1
AALB007767 X 10890101 1508 -1 2L 81396130 1553 -1 X 9095144 1660 1
AALB006474 X 6030660 7530 -1 X 536113 9777 1 X 17572688 11478 -1
AALB006564 X 4913281 1752 -1 X 2920976 2101 1 X 2485052 1817 1
AALB006815 X 1716663 6337 1 X 14785819 9561 -1 X 11683504 3061 -1
AALB006753 X 2549875 3564 -1 X 14165572 4078 1 X 9631418 3435 -1
AALB006880 X 1000698 10046 -1 X 10689238 23747 -1 X 3227256 31078 1
AALB006475 X 6027173 2506 1 X 4874701 3853 -1 X 11191463 5407 -1
AALB007695 X 9355123 2791 -1 X 3190955 3951 1 X 2057361 3851 -1
AALB007631 X 8696560 3146 1 X 14962542 6435 1 X 18406758 3487 1
AALB006426 X 6431001 492 1 X 15253694 984 -1 X 5035248 852 -1
AALB006498 X 5843921 1124 1 X 4158427 3037 -1 X 11597718 1570 -1
AALB006510 X 5696092 5631 1 X 4398009 6023 -1 X 4379330 4719 -1
AALB006320 X 8058588 2256 1 X 15991099 960 -1 X 5424051 845 -1
AALB006838 X 1538909 5789 -1 X 2206059 12862 1 X 7157708 10110 -1
AALB007708 X 9509441 2956 -1 X 935489 2723 -1 X 8487286 22247 -1
AALB006594 X 4576459 1602 -1 X 10622759 1305 -1 X 17155341 1469 1
AALB006848 X 1356824 1215 -1 X 11854838 4634 1 X 14560430 16879 1
AALB006779 X 2069106 5751 -1 X 2668976 4724 -1 X 2180446 5214 -1
AALB003707 X 12000237 29551 -1 X 39077 25925 -1 X 5789782 24055 -1
AALB006542 X 5243791 3383 -1 X 29 2372 -1 X 15336218 3288 -1
AALB006505 X 5738303 1364 1 X 4321101 5386 -1 X 4270081 57006 -1
AALB006309 X 8233139 3804 -1 X 6574558 4817 -1 X 18641005 7207 -1
AALB007643 X 8797066 1385 1 X 3266054 1370 -1 2L 88477358 1492 1
AALB006677 X 3487401 2894 1 X 14289991 5041 -1 X 22496341 66990 1
AALB006514 X 5658014 3255 -1 X 4509808 16634 1 X 4414895 15130 1
AALB007626 X 8637184 1845 -1 X 13863256 2475 -1 X 15833868 2521 -1
AALB006783 X 2044939 1941 -1 3L 193685571 1838 -1 X 18801785 1600 1
AALB006300 X 8382150 3243 -1 X 13076440 3792 1 X 12548888 7963 1
AALB006746 X 2735823 1180 1 X 12451131 3822 -1 X 10410448 67487 1
AALB006931 X 324455 6437 1 X 15764465 5692 -1 X 5698848 13006 1
AALB006495 X 5875606 1691 -1 X 860433 2565 1 X 6873929 2147 -1
AALB006393 X 7123804 2443 -1 X 1843037 2009 -1 3R 160310155 1959 -1
AALB006528 X 5494720 374 1 X 4597650 353 -1 X 10699414 1035 -1
AALB006635 X 4228436 3590 -1 X 11437422 5113 -1 X 1207398 2955 -1
AALB007652 X 8888755 12729 1 X 3951238 1798 1 X 8735647 16263 1
AALB006600 X 4522758 1384 1 X 1852540 842 -1 X 7764447 1588 1
AALB006592 X 4579067 2222 -1 X 7378087 2546 1 X 11233957 2573 1
AALB007650 X 8882418 1385 -1 X 15188770 2533 1 X 12622062 1670 -1
AALB006855 X 1288346 1366 1 X 12077395 2797 -1 X 14803452 22528 -1
AALB006822 X 1676174 574 1 X 8387768 596 -1 X 10083304 753 1
AALB006825 X 1657374 7190 -1 X 1895442 9119 -1 X 2018689 7796 -1
AALB006295 X 8401624 4703 1 X 1962558 4571 -1 X 3070951 9205 1
AALB006816 X 1709789 3512 -1 X 13882900 3756 -1 X 15861007 7261 -1
AALB006950 X 10139 1196 1 X 12972260 2721 -1 X 12443351 1317 -1
AALB006794 X 1989878 2599 1 X 5139273 4061 1 X 7701644 4891 -1
AALB006663 X 3753318 4985 -1 X 10385947 3210 1 X 16431518 3683 1
AALB006803 X 1947837 3206 -1 X 14488362 4591 1 X 7325613 5816 -1
AALB006806 X 1928664 4276 -1 X 15150629 5988 1 X 7288292 3424 -1
AALB006927 X 350991 1005 -1 X 15729794 1197 -1 X 5748669 1071 1
AALB006810 X 1907827 2011 1 X 15288678 2001 1 X 15536995 2153 1
AALB006862 X 1219333 381 1 X 756656 8491 1 X 5327170 10312 1
AALB006627 X 4282601 1883 1 X 11651351 1889 -1 X 4572839 1865 1
AALB007706 X 9471616 6558 1 X 899466 6633 1 X 8442607 8723 1
AALB006552 X 5129787 9953 1 X 15486830 12273 1 X 5511709 11082 -1
AALB007739 X 9767802 1634 1 X 7431991 1720 1 X 20951119 2194 1
AALB006417 X 6527727 2732 -1 X 618357 3158 -1 X 14915762 2867 1
AALB007729 X 9694361 15104 1 X 1323423 9033 -1 X 19923244 6276 -1
AALB006901 X 634634 4948 1 X 9862297 7163 1 X 4900441 5099 -1
AALB006874 X 1125658 3654 1 X 10876529 3123 1 X 3120259 37792 1
AALB007737 X 9759458 1474 1 X 1214530 2704 1 X 18978097 1295 1
AALB006649 X 3978130 6714 -1 X 10481623 8667 -1 X 9215504 51028 1
AALB006706 X 3235870 24241 1 X 3721914 4499 1 X 1798381 37551 1
AALB015527 X 1053227 5045 -1 X 10765166 5268 -1 3L 190916579 13585 -1
AALB006392 X 7130489 7075 1 X 622844 17315 1 X 14937287 13688 1
AALB006653 X 3936807 1699 -1 X 2167473 5545 1 X 7231460 1218 -1
AALB006662 X 3888235 5082 1 X 13655488 16559 -1 X 6905029 23878 -1
AALB007658 X 8939570 3969 1 X 6691819 2751 -1 X 14351163 3558 -1
AALB006278 X 8479010 13226 -1 X 10943572 10617 1 X 2943798 7115 1
AALB006744 X 2755365 2715 1 X 12423935 2541 -1 X 10498796 2100 1
AALB006637 X 4182720 6865 -1 X 11374568 12157 -1 X 1160877 4316 -1
AALB015759 X 6082575 10045 1 X 2066150 1850 1 X 13656841 11175 -1
AALB014591 X 3937854 1443 1 3L 179816850 854 1 X 18319986 961 1
AALB006793 X 2000571 1301 -1 X 14411316 2396 -1 X 4953414 1323 -1
AALB006910 X 556774 5004 1 X 10154545 8853 1 X 9555155 10216 1
AALB006502 X 5791499 1418 1 X 4225040 14462 -1 X 4180964 57483 -1
AALB006551 X 5145018 3288 1 X 15504813 25653 1 X 5495763 8103 -1
AALB003332 X 10455512 738 -1 X 12123705 1183 1 X 14838271 1724 1
AALB007776 X 10758352 11706 1 X 8265064 11105 -1 X 610531 5325 1
AALB006557 X 5040886 2382 -1 X 4927708 27455 1 X 16896937 45637 -1
AALB006322 X 8050112 2152 -1 3R 108032710 2421 1 2R 36678904 2167 1
AALB007721 X 9610093 1943 -1 X 12176105 1925 1 X 9524563 1964 1
AALB006310 X 8225712 2648 1 X 6565683 7767 1 X 18632743 3480 1
AALB006336 X 7851954 16674 1 X 871338 13952 -1 X 97670 16351 -1
AALB006265 X 8608532 1369 -1 X 13824728 2935 -1 X 15790708 1685 -1
AALB006481 X 5988112 584 -1 X 9669669 4630 1 X 20161491 1187 1
AALB006526 X 5498700 2640 1 X 4586193 5494 -1 X 4510139 9912 -1
AALB006366 X 7491218 3974 -1 X 596608 4012 -1 X 16089585 3865 1
AALB006795 X 1985168 3846 -1 X 2352907 5348 1 X 13856868 2547 -1
AALB006839 X 1533871 4408 1 X 13382300 6860 1 X 13057051 9943 1
AALB006361 X 7543745 8184 -1 X 11704343 17160 1 X 14419729 15808 1
AALB006464 X 6146876 947 1 X 2108241 34907 1 X 13559147 1001 -1
AALB006696 X 3350607 3116 -1 X 2193367 4178 -1 X 7193219 2665 1
AALB006805 X 1935535 8131 -1 X 14495516 7149 -1 X 7310219 8644 1
AALB006450 X 6269631 2085 -1 X 7814211 2035 -1 X 154424 865 -1
AALB006802 X 1959525 5844 1 X 14459735 17742 -1 X 7356912 12420 1
AALB006312 X 8183144 7980 -1 X 6504156 8895 -1 X 18582514 2760 -1
AALB006658 X 3912611 2139 -1 X 13854 3384 -1 X 15343949 1925 -1
AALB006577 X 4790543 19929 -1 X 9837859 8363 1 X 7860156 11569 -1
AALB007778 X 10707811 4928 -1 X 8356942 7870 1 X 512138 5537 -1
AALB015532 X 10066616 3018 1 X 8751185 2892 -1 X 13437823 2766 -1
AALB006643 X 4097654 1659 -1 X 11254143 6364 1 X 1035905 1250 1
AALB006801 X 1968882 3046 -1 X 867824 3039 -1 X 20424066 3836 1
AALB006617 X 4428769 1233 -1 X 11673372 2890 -1 X 1532552 2314 -1
AALB006697 X 3348536 674 1 X 2198046 2017 -1 X 7190193 1342 1
AALB007696 X 9362324 2445 1 X 3181156 2778 -1 X 2108015 2804 -1
AALB006532 X 5429805 614 -1 X 4664063 605 1 X 10822501 1202 1
AALB007723 X 9628761 6988 1 X 2383873 6207 -1 X 4524427 4307 -1
AALB007731 X 9719794 3555 1 X 14703393 15619 1 X 3032330 13522 -1
AALB006347 X 7771143 1763 -1 2R 50879939 1476 1 2R 27128876 1095 -1
AALB006719 X 3033081 6913 1 X 14612897 13207 1 X 16961686 15812 -1
AALB006398 X 6805053 25464 1 X 6748722 11099 -1 X 4133151 30498 1
AALB006588 X 4602789 4730 1 X 7890548 2634 1 X 3480446 2258 1
AALB007662 X 8964514 1505 1 X 9603327 887 -1 X 7768368 1378 1
AALB006407 X 6642417 9157 -1 X 8006953 16094 -1 X 6063203 3631 -1
AALB006410 X 6569682 1577 1 X 116963 7625 1 X 5934317 1879 1
AALB006283 X 8455890 1932 1 X 7724618 4058 -1 X 2992904 4107 -1
AALB006346 X 7778482 10408 -1 X 7538237 8940 -1 X 1609322 11399 1
AALB006434 X 6396199 1458 -1 X 15688861 2154 -1 X 15378924 4378 1
AALB006629 X 4272163 5207 -1 X 11487552 7000 -1 X 1264727 2050 -1
AALB006439 X 6372716 4453 -1 X 4094394 3595 -1 X 9839687 4183 -1
AALB006303 X 8341967 6601 -1 X 13112819 23978 1 X 12597182 13201 1
AALB006650 X 3958286 9155 -1 3L 166335117 4226 1 X 9291162 5953 1
AALB006788 X 2023073 9470 1 X 8484865 20951 -1 X 9946097 17171 1
AALB006575 X 4822555 6601 -1 X 9806267 8319 1 X 7904010 9800 -1
AALB003316 X 10247043 7350 1 X 2184509 5846 1 X 7206188 7575 -1
AALB006470 X 6060861 5124 -1 X 4922582 3433 -1 X 7638218 6515 1
AALB006344 X 7796254 3908 -1 X 7565730 5426 -1 X 1574720 1585 1
AALB007714 X 9556133 9246 1 X 9722552 8431 -1 X 8024673 11182 1
AALB006780 X 2064684 4652 1 X 2661726 7363 1 X 2170814 7151 1
AALB006618 X 4417685 6755 1 X 11660159 7922 1 X 1521813 5436 1
AALB006928 X 348133 2644 1 X 15725684 4129 1 X 5751978 3557 -1
